Stay Type,Sales Channel,Trip Type,Booking Origin,Flight Day,Days Before Flight,Length of Stay,Booking Completed
Long Stay,Internet,RoundTrip,Australia,5,34,28,0
Long Stay,Internet,RoundTrip,Australia,4,7,56,0
Long Stay,Internet,RoundTrip,Australia,7,27,20,0
Long Stay,Internet,RoundTrip,Australia,1,53,18,0
Long Stay,Internet,RoundTrip,Australia,4,37,33,0
Long Stay,Internet,RoundTrip,Nepal,7,11,88,0
Long Stay,Internet,RoundTrip,Australia,4,65,19,0
Long Stay,Internet,RoundTrip,Australia,2,30,28,0
Long Stay,Internet,RoundTrip,Australia,7,13,321,0
Long Stay,Internet,RoundTrip,Australia,2,64,30,0
Long Stay,Internet,RoundTrip,Australia,4,238,25,0
Long Stay,Internet,RoundTrip,Australia,5,5,51,0
Long Stay,Internet,RoundTrip,United Kingdom,4,8,25,0
Long Stay,Internet,RoundTrip,Australia,7,66,23,0
Long Stay,Internet,OneWay,Australia,6,126,17,0
Long Stay,Internet,RoundTrip,Australia,3,59,22,0
Long Stay,Internet,RoundTrip,Malaysia,4,9,89,0
Long Stay,Internet,RoundTrip,Malaysia,2,33,72,0
Long Stay,Internet,RoundTrip,Malaysia,1,16,90,0
Long Stay,Internet,RoundTrip,Malaysia,4,34,57,0
Long Stay,Internet,RoundTrip,Malaysia,2,18,59,0
Long Stay,Internet,RoundTrip,Malaysia,7,17,91,0
Long Stay,Internet,RoundTrip,Malaysia,4,26,62,0
Long Stay,Internet,RoundTrip,Malaysia,1,16,60,0
Long Stay,Mobile,RoundTrip,Taiwan,4,87,28,0
Long Stay,Internet,RoundTrip,Taiwan,1,81,19,0
Long Stay,Internet,RoundTrip,Taiwan,2,143,21,0
Long Stay,Internet,RoundTrip,Taiwan,1,218,25,0
Long Stay,Internet,RoundTrip,Taiwan,2,34,31,0
Long Stay,Internet,RoundTrip,Malaysia,1,3,18,0
Long Stay,Internet,RoundTrip,Taiwan,4,22,24,0
Long Stay,Internet,RoundTrip,Taiwan,5,38,42,0
Long Stay,Internet,RoundTrip,Taiwan,1,42,59,0
Long Stay,Internet,RoundTrip,(not set),7,3,20,0
Long Stay,Internet,RoundTrip,Taiwan,2,55,32,0
Long Stay,Internet,RoundTrip,Taiwan,3,130,26,0
Long Stay,Internet,RoundTrip,Taiwan,1,388,17,0
Long Stay,Internet,RoundTrip,Thailand,3,40,24,1
Long Stay,Internet,RoundTrip,Australia,5,10,64,0
Long Stay,Internet,RoundTrip,Australia,6,34,38,0
Long Stay,Mobile,RoundTrip,Australia,7,161,18,0
Long Stay,Internet,RoundTrip,Australia,2,26,18,0
Long Stay,Internet,RoundTrip,Australia,1,76,56,1
Long Stay,Internet,RoundTrip,Malaysia,2,101,124,0
Long Stay,Internet,RoundTrip,Malaysia,1,93,24,1
Long Stay,Internet,RoundTrip,Australia,1,64,108,0
Long Stay,Internet,RoundTrip,Malaysia,4,164,30,1
Long Stay,Internet,RoundTrip,Malaysia,4,21,52,0
Long Stay,Internet,RoundTrip,United Kingdom,3,138,34,0
Long Stay,Internet,RoundTrip,Australia,5,42,21,0
Long Stay,Internet,RoundTrip,Malaysia,6,7,26,0
Long Stay,Internet,RoundTrip,Australia,2,116,33,0
Long Stay,Internet,RoundTrip,Australia,6,58,24,0
Long Stay,Internet,RoundTrip,Malaysia,6,11,74,0
Long Stay,Internet,RoundTrip,Malaysia,3,50,90,0
Long Stay,Internet,RoundTrip,Australia,5,24,59,0
Long Stay,Internet,RoundTrip,Australia,7,30,26,0
Long Stay,Internet,RoundTrip,Malaysia,3,33,17,0
Long Stay,Internet,RoundTrip,Australia,7,61,35,0
Long Stay,Internet,RoundTrip,Malaysia,4,14,33,1
Long Stay,Internet,RoundTrip,Australia,5,67,40,0
Long Stay,Internet,RoundTrip,Malaysia,3,17,28,0
Long Stay,Internet,RoundTrip,Australia,5,26,31,0
Long Stay,Internet,RoundTrip,Australia,3,184,113,0
Long Stay,Internet,RoundTrip,Australia,2,57,18,0
Long Stay,Internet,RoundTrip,United States,1,3,18,0
Long Stay,Internet,RoundTrip,Australia,1,86,18,0
Long Stay,Internet,RoundTrip,Australia,3,109,19,0
Long Stay,Internet,RoundTrip,Australia,1,335,26,0
Long Stay,Internet,RoundTrip,Malaysia,2,92,26,0
Long Stay,Internet,RoundTrip,Malaysia,3,9,23,0
Long Stay,Internet,RoundTrip,Australia,6,75,27,0
Long Stay,Internet,RoundTrip,Australia,3,10,28,0
Long Stay,Internet,RoundTrip,Australia,6,151,24,0
Long Stay,Internet,RoundTrip,Australia,7,150,338,0
Short Stay,Internet,RoundTrip,Australia,1,0,1,0
Long Stay,Internet,RoundTrip,Australia,7,406,26,0
Long Stay,Internet,RoundTrip,Malaysia,6,62,123,0
Long Stay,Internet,RoundTrip,Australia,6,16,54,0
Long Stay,Mobile,RoundTrip,Australia,6,19,17,0
Long Stay,Internet,RoundTrip,Malaysia,1,13,90,0
Long Stay,Internet,RoundTrip,Australia,4,185,34,0
Long Stay,Internet,RoundTrip,Malaysia,5,225,17,0
Long Stay,Internet,RoundTrip,Malaysia,2,145,45,0
Long Stay,Internet,RoundTrip,Australia,4,3,37,0
Long Stay,Mobile,RoundTrip,South Korea,4,31,39,0
Long Stay,Internet,RoundTrip,South Korea,1,41,38,0
Long Stay,Internet,RoundTrip,South Korea,5,37,38,0
Long Stay,Internet,RoundTrip,China,3,254,21,0
Long Stay,Internet,RoundTrip,China,1,116,21,0
Long Stay,Internet,RoundTrip,China,3,209,17,0
Long Stay,Internet,RoundTrip,Australia,4,231,18,0
Long Stay,Internet,RoundTrip,Australia,1,7,22,0
Long Stay,Mobile,RoundTrip,Thailand,4,27,28,0
Long Stay,Internet,RoundTrip,Australia,4,196,18,0
Long Stay,Mobile,RoundTrip,Australia,1,317,30,0
Long Stay,Internet,RoundTrip,Australia,7,5,18,0
Long Stay,Internet,RoundTrip,Malaysia,6,126,64,1
Long Stay,Internet,RoundTrip,Australia,2,328,30,0
Long Stay,Internet,RoundTrip,Australia,1,22,22,0
Long Stay,Internet,RoundTrip,Australia,4,210,20,0
Long Stay,Internet,RoundTrip,Malaysia,6,28,20,1
Long Stay,Internet,RoundTrip,Australia,1,222,27,0
Long Stay,Internet,RoundTrip,Australia,1,68,18,1
Long Stay,Internet,RoundTrip,Sri Lanka,6,50,23,0
Long Stay,Internet,RoundTrip,Indonesia,5,38,28,0
Long Stay,Mobile,RoundTrip,China,3,106,27,0
Long Stay,Internet,RoundTrip,China,6,97,19,0
Long Stay,Internet,RoundTrip,China,2,76,69,0
Long Stay,Internet,RoundTrip,China,3,33,18,0
Long Stay,Internet,RoundTrip,China,4,68,49,1
Long Stay,Internet,RoundTrip,China,4,45,30,0
Short Stay,Internet,CircleTrip,Australia,3,19,1,0
Short Stay,Mobile,OneWay,Malaysia,7,40,1,0
Long Stay,Internet,RoundTrip,Australia,5,23,18,0
Long Stay,Internet,RoundTrip,Taiwan,6,32,30,0
Long Stay,Internet,RoundTrip,Taiwan,3,119,20,0
Long Stay,Internet,RoundTrip,United Kingdom,6,25,29,0
Long Stay,Internet,RoundTrip,China,4,29,17,0
Long Stay,Internet,RoundTrip,Indonesia,3,42,56,0
Long Stay,Internet,RoundTrip,Australia,1,22,19,0
Long Stay,Internet,RoundTrip,Australia,2,273,22,0
Long Stay,Mobile,RoundTrip,Australia,7,52,27,1
Long Stay,Internet,RoundTrip,Taiwan,1,34,21,1
Long Stay,Internet,RoundTrip,India,3,6,50,0
Long Stay,Internet,RoundTrip,Australia,1,232,43,0
Long Stay,Internet,RoundTrip,Australia,7,140,30,0
Long Stay,Internet,RoundTrip,India,5,1,48,0
Long Stay,Internet,RoundTrip,Australia,6,117,23,0
Long Stay,Internet,RoundTrip,Australia,3,12,358,0
Long Stay,Internet,RoundTrip,Australia,6,90,29,0
Long Stay,Internet,RoundTrip,India,5,186,88,0
Long Stay,Internet,RoundTrip,Australia,7,54,40,0
Long Stay,Internet,RoundTrip,India,4,107,20,0
Long Stay,Internet,RoundTrip,India,6,4,22,0
Long Stay,Internet,RoundTrip,India,6,276,25,1
Long Stay,Internet,RoundTrip,Australia,1,109,63,0
Long Stay,Internet,RoundTrip,Australia,3,36,45,0
Long Stay,Internet,RoundTrip,Australia,5,48,36,0
Long Stay,Internet,RoundTrip,Australia,3,7,19,0
Long Stay,Internet,RoundTrip,Australia,1,62,19,0
Long Stay,Internet,RoundTrip,India,6,276,25,1
Long Stay,Internet,RoundTrip,India,1,328,42,0
Long Stay,Internet,RoundTrip,Australia,6,46,33,0
Long Stay,Internet,RoundTrip,Australia,5,63,36,0
Long Stay,Internet,RoundTrip,Australia,6,72,73,0
Long Stay,Internet,RoundTrip,Australia,2,26,21,0
Long Stay,Internet,RoundTrip,Australia,4,79,41,0
Long Stay,Internet,RoundTrip,Australia,6,117,54,0
Long Stay,Internet,RoundTrip,India,6,276,25,1
Long Stay,Internet,RoundTrip,Australia,1,157,29,0
Long Stay,Internet,RoundTrip,India,5,4,77,0
Long Stay,Internet,RoundTrip,Indonesia,7,101,33,0
Long Stay,Mobile,RoundTrip,Australia,4,124,34,0
Long Stay,Mobile,RoundTrip,Australia,2,38,26,0
Long Stay,Internet,RoundTrip,India,6,17,60,0
Long Stay,Internet,RoundTrip,Australia,2,9,33,0
Long Stay,Internet,RoundTrip,Australia,1,45,21,0
Long Stay,Internet,RoundTrip,Australia,5,167,53,0
Long Stay,Internet,RoundTrip,Australia,1,39,17,0
Long Stay,Internet,RoundTrip,Australia,7,72,303,0
Long Stay,Internet,RoundTrip,Australia,1,109,63,0
Long Stay,Internet,RoundTrip,India,3,211,39,0
Long Stay,Internet,RoundTrip,Australia,5,86,25,0
Long Stay,Internet,RoundTrip,India,7,5,42,0
Long Stay,Internet,RoundTrip,Australia,4,82,39,0
Long Stay,Internet,RoundTrip,Australia,2,36,20,0
Long Stay,Internet,RoundTrip,Australia,7,19,22,0
Long Stay,Internet,RoundTrip,Australia,1,13,46,0
Long Stay,Internet,RoundTrip,India,4,13,21,0
Long Stay,Internet,RoundTrip,Australia,4,29,29,0
Long Stay,Internet,RoundTrip,Australia,7,27,22,0
Long Stay,Internet,RoundTrip,Australia,6,70,28,0
Long Stay,Internet,RoundTrip,Australia,4,18,40,0
Long Stay,Internet,RoundTrip,Australia,6,117,23,0
Long Stay,Internet,RoundTrip,Australia,4,2,20,0
Long Stay,Internet,RoundTrip,Australia,7,46,222,0
Long Stay,Internet,RoundTrip,Australia,2,86,33,0
Long Stay,Internet,RoundTrip,Australia,5,77,19,0
Long Stay,Internet,RoundTrip,Australia,6,46,33,0
Long Stay,Internet,RoundTrip,India,5,99,19,1
Long Stay,Mobile,RoundTrip,India,6,11,77,0
Long Stay,Internet,RoundTrip,India,3,54,49,0
Long Stay,Internet,RoundTrip,India,7,373,28,0
Long Stay,Mobile,RoundTrip,India,6,105,17,0
Long Stay,Internet,RoundTrip,Australia,4,35,41,0
Long Stay,Internet,RoundTrip,Australia,4,13,38,0
Long Stay,Internet,RoundTrip,Australia,7,21,24,0
Long Stay,Internet,RoundTrip,Australia,3,31,24,0
Long Stay,Internet,RoundTrip,Indonesia,1,109,40,0
Long Stay,Internet,RoundTrip,Australia,7,38,31,0
Long Stay,Internet,RoundTrip,India,5,99,30,1
Long Stay,Mobile,RoundTrip,India,7,7,70,0
Long Stay,Internet,RoundTrip,Australia,7,37,26,0
Long Stay,Internet,RoundTrip,India,7,85,30,1
Long Stay,Internet,RoundTrip,Australia,5,154,40,0
Long Stay,Internet,RoundTrip,Australia,4,140,75,0
Long Stay,Internet,RoundTrip,Australia,7,160,34,0
Long Stay,Internet,RoundTrip,Australia,2,36,39,0
Long Stay,Internet,RoundTrip,India,5,32,27,0
Long Stay,Internet,RoundTrip,Australia,5,20,39,0
Long Stay,Internet,RoundTrip,Australia,5,63,20,0
Long Stay,Internet,RoundTrip,Australia,4,7,58,0
Long Stay,Internet,RoundTrip,India,7,4,172,0
Long Stay,Internet,RoundTrip,Australia,4,86,21,0
Long Stay,Internet,RoundTrip,Australia,3,61,24,0
Long Stay,Internet,RoundTrip,Australia,2,44,20,0
Long Stay,Internet,RoundTrip,Australia,5,80,32,0
Long Stay,Internet,RoundTrip,Australia,7,126,41,0
Long Stay,Internet,RoundTrip,United States,7,36,17,0
Long Stay,Internet,RoundTrip,India,5,97,34,0
Long Stay,Internet,RoundTrip,India,1,43,141,0
Long Stay,Internet,RoundTrip,Australia,7,30,41,0
Long Stay,Internet,RoundTrip,India,5,125,26,0
Long Stay,Internet,RoundTrip,India,6,6,42,0
Long Stay,Internet,RoundTrip,Australia,7,287,17,0
Long Stay,Internet,RoundTrip,Australia,7,75,30,0
Long Stay,Internet,RoundTrip,Australia,4,74,30,0
Long Stay,Internet,RoundTrip,Australia,7,54,26,0
Long Stay,Internet,RoundTrip,India,1,52,31,0
Long Stay,Internet,RoundTrip,Australia,5,44,20,0
Long Stay,Internet,RoundTrip,India,4,10,86,0
Long Stay,Internet,RoundTrip,Australia,7,71,72,0
Long Stay,Internet,RoundTrip,Australia,5,47,31,0
Long Stay,Internet,RoundTrip,Australia,2,29,41,1
Long Stay,Internet,RoundTrip,Australia,5,28,22,0
Long Stay,Internet,RoundTrip,India,3,2,85,0
Long Stay,Internet,RoundTrip,Australia,2,40,20,0
Long Stay,Internet,RoundTrip,India,2,56,304,0
Long Stay,Internet,RoundTrip,India,5,10,36,1
Long Stay,Internet,RoundTrip,Australia,1,161,38,0
Long Stay,Internet,RoundTrip,Australia,1,102,36,0
Long Stay,Internet,RoundTrip,India,5,279,29,0
Long Stay,Internet,RoundTrip,Australia,6,46,33,0
Long Stay,Internet,RoundTrip,Mauritius,6,80,23,0
Long Stay,Internet,RoundTrip,Mauritius,7,22,57,0
Long Stay,Internet,RoundTrip,Mauritius,6,80,23,0
Long Stay,Internet,RoundTrip,Mauritius,5,74,23,0
Long Stay,Internet,RoundTrip,Mauritius,7,49,25,0
Long Stay,Internet,RoundTrip,India,1,19,69,0
Long Stay,Internet,RoundTrip,Australia,2,25,28,0
Long Stay,Internet,RoundTrip,India,7,39,24,0
Long Stay,Internet,RoundTrip,Australia,6,16,28,0
Long Stay,Internet,RoundTrip,India,5,48,17,0
Long Stay,Internet,RoundTrip,Australia,1,56,22,0
Long Stay,Internet,RoundTrip,Australia,4,6,21,0
Long Stay,Internet,RoundTrip,Australia,6,74,20,0
Long Stay,Internet,RoundTrip,Australia,1,30,21,0
Long Stay,Internet,RoundTrip,Australia,1,215,35,0
Long Stay,Internet,RoundTrip,Australia,4,26,49,0
Long Stay,Internet,RoundTrip,Australia,6,76,305,0
Long Stay,Internet,RoundTrip,India,7,11,34,0
Long Stay,Internet,RoundTrip,Australia,1,1,20,0
Long Stay,Internet,RoundTrip,India,1,57,42,0
Long Stay,Internet,RoundTrip,Australia,6,160,38,0
Long Stay,Internet,RoundTrip,India,3,2,44,0
Long Stay,Internet,RoundTrip,New Zealand,2,62,23,0
Long Stay,Internet,RoundTrip,Australia,6,64,30,0
Long Stay,Internet,RoundTrip,Australia,1,3,39,0
Long Stay,Internet,RoundTrip,Australia,4,80,275,0
Long Stay,Internet,RoundTrip,India,7,39,24,0
Long Stay,Internet,RoundTrip,Australia,4,30,31,0
Long Stay,Internet,RoundTrip,India,6,39,18,0
Long Stay,Mobile,RoundTrip,Australia,5,185,31,0
Long Stay,Internet,RoundTrip,Australia,3,53,56,0
Long Stay,Internet,RoundTrip,Australia,1,2,28,0
Long Stay,Internet,RoundTrip,Australia,6,84,28,0
Long Stay,Internet,RoundTrip,India,6,16,19,0
Long Stay,Internet,RoundTrip,Australia,7,120,18,0
Long Stay,Mobile,RoundTrip,Australia,6,62,23,0
Long Stay,Internet,RoundTrip,Israel,3,21,34,0
Long Stay,Internet,RoundTrip,India,6,141,33,0
Long Stay,Internet,RoundTrip,India,6,39,18,0
Long Stay,Internet,RoundTrip,Australia,4,185,33,0
Long Stay,Internet,RoundTrip,Australia,2,5,70,0
Long Stay,Internet,RoundTrip,Australia,3,96,29,0
Long Stay,Internet,RoundTrip,Australia,4,66,20,0
Long Stay,Internet,RoundTrip,Australia,1,26,20,0
Long Stay,Internet,RoundTrip,India,7,22,91,0
Long Stay,Internet,RoundTrip,India,1,19,25,1
Long Stay,Internet,RoundTrip,Australia,5,39,26,0
Long Stay,Internet,RoundTrip,Australia,6,89,25,0
Long Stay,Internet,RoundTrip,Australia,3,38,36,0
Long Stay,Internet,RoundTrip,Tunisia,7,31,69,0
Long Stay,Internet,RoundTrip,Australia,4,67,44,0
Long Stay,Internet,RoundTrip,Australia,3,105,35,0
Long Stay,Internet,RoundTrip,Australia,7,285,18,0
Long Stay,Internet,RoundTrip,Australia,7,129,60,0
Long Stay,Internet,RoundTrip,India,3,84,32,0
Long Stay,Internet,RoundTrip,Australia,3,52,29,0
Long Stay,Internet,RoundTrip,Australia,7,27,72,0
Long Stay,Internet,RoundTrip,Australia,5,35,27,0
Long Stay,Internet,RoundTrip,Australia,6,17,31,0
Long Stay,Internet,RoundTrip,Australia,7,138,37,0
Long Stay,Internet,RoundTrip,Australia,5,62,50,0
Long Stay,Internet,RoundTrip,India,4,30,79,0
Long Stay,Internet,RoundTrip,Australia,7,53,20,0
Long Stay,Internet,RoundTrip,Australia,4,33,304,0
Long Stay,Mobile,RoundTrip,Australia,4,293,38,0
Long Stay,Internet,RoundTrip,Australia,5,65,57,0
Long Stay,Internet,RoundTrip,Australia,1,27,23,0
Long Stay,Internet,RoundTrip,Australia,6,110,17,0
Long Stay,Internet,RoundTrip,India,1,28,164,0
Long Stay,Internet,RoundTrip,Australia,1,93,30,0
Long Stay,Internet,RoundTrip,Australia,6,64,63,0
Long Stay,Internet,RoundTrip,Australia,4,7,187,0
Long Stay,Internet,RoundTrip,Australia,7,46,37,0
Long Stay,Internet,RoundTrip,Australia,2,48,181,0
Long Stay,Internet,RoundTrip,Australia,6,19,44,0
Short Stay,Internet,RoundTrip,Australia,4,2,1,1
Long Stay,Internet,RoundTrip,Australia,4,147,22,0
Long Stay,Internet,RoundTrip,Australia,6,112,33,0
Long Stay,Internet,RoundTrip,India,1,30,18,0
Long Stay,Internet,RoundTrip,Australia,5,29,73,0
Long Stay,Internet,RoundTrip,India,6,85,20,0
Long Stay,Internet,RoundTrip,Australia,4,131,20,0
Long Stay,Internet,RoundTrip,Australia,4,64,22,0
Long Stay,Internet,RoundTrip,Australia,6,38,33,0
Long Stay,Internet,RoundTrip,India,5,13,42,0
Long Stay,Internet,RoundTrip,Australia,7,35,151,0
Long Stay,Internet,RoundTrip,Australia,6,4,48,0
Long Stay,Internet,RoundTrip,Spain,1,53,34,0
Long Stay,Internet,RoundTrip,Australia,6,33,42,1
Long Stay,Internet,RoundTrip,Indonesia,7,107,50,0
Long Stay,Internet,RoundTrip,Australia,5,13,116,0
Long Stay,Internet,RoundTrip,Australia,2,86,108,0
Long Stay,Internet,RoundTrip,Australia,5,77,27,0
Long Stay,Internet,RoundTrip,Australia,7,234,19,0
Long Stay,Internet,RoundTrip,Australia,6,156,121,0
Long Stay,Internet,RoundTrip,Australia,3,14,24,0
Long Stay,Internet,RoundTrip,Australia,5,151,31,0
Long Stay,Internet,RoundTrip,Australia,4,73,29,0
Long Stay,Internet,RoundTrip,Australia,6,9,43,0
Long Stay,Internet,RoundTrip,Australia,3,16,29,0
Long Stay,Internet,RoundTrip,Australia,3,34,18,0
Long Stay,Internet,RoundTrip,Australia,4,33,304,0
Long Stay,Internet,RoundTrip,Australia,3,163,30,0
Long Stay,Internet,RoundTrip,Australia,1,73,18,0
Long Stay,Internet,RoundTrip,Australia,4,6,63,0
Long Stay,Internet,RoundTrip,Australia,4,22,26,0
Long Stay,Internet,RoundTrip,Australia,5,21,29,1
Long Stay,Internet,RoundTrip,India,3,12,64,0
Long Stay,Internet,RoundTrip,Australia,6,88,26,0
Long Stay,Internet,RoundTrip,India,2,46,62,0
Long Stay,Internet,RoundTrip,Australia,5,27,44,0
Long Stay,Internet,RoundTrip,Australia,3,76,23,0
Long Stay,Internet,RoundTrip,Australia,1,100,38,0
Long Stay,Internet,RoundTrip,Australia,7,89,22,0
Long Stay,Mobile,RoundTrip,Australia,1,63,43,0
Long Stay,Internet,RoundTrip,Australia,6,89,18,0
Long Stay,Internet,RoundTrip,Australia,1,32,32,0
Long Stay,Internet,RoundTrip,Réunion,1,50,23,0
Long Stay,Internet,RoundTrip,Australia,2,4,105,0
Long Stay,Internet,RoundTrip,Australia,4,20,24,0
Long Stay,Internet,RoundTrip,Australia,4,50,17,0
Long Stay,Internet,RoundTrip,Australia,3,9,113,0
Long Stay,Internet,RoundTrip,Australia,3,25,27,0
Long Stay,Internet,RoundTrip,Australia,6,43,20,0
Long Stay,Mobile,RoundTrip,Australia,3,16,18,0
Long Stay,Internet,RoundTrip,Australia,7,41,33,0
Long Stay,Internet,RoundTrip,Australia,3,59,29,0
Long Stay,Internet,RoundTrip,Australia,1,37,32,0
Long Stay,Internet,RoundTrip,Australia,3,44,83,0
Long Stay,Internet,RoundTrip,Australia,5,6,30,0
Long Stay,Internet,RoundTrip,Australia,4,54,30,0
Long Stay,Internet,RoundTrip,Australia,1,277,61,0
Long Stay,Internet,RoundTrip,Australia,6,11,60,0
Long Stay,Internet,RoundTrip,Australia,3,42,21,0
Long Stay,Internet,RoundTrip,Australia,2,68,30,1
Long Stay,Mobile,RoundTrip,India,4,11,77,0
Long Stay,Internet,RoundTrip,Australia,5,18,18,0
Long Stay,Mobile,RoundTrip,Australia,2,156,30,0
Long Stay,Internet,RoundTrip,India,4,28,29,1
Long Stay,Internet,RoundTrip,Australia,6,1,19,0
Long Stay,Internet,RoundTrip,Australia,2,116,21,0
Long Stay,Internet,RoundTrip,Australia,1,45,23,0
Long Stay,Internet,RoundTrip,India,2,89,29,1
Long Stay,Internet,RoundTrip,Australia,2,45,29,0
Long Stay,Internet,RoundTrip,Australia,1,118,86,0
Long Stay,Internet,RoundTrip,Australia,6,29,63,0
Long Stay,Internet,RoundTrip,Australia,2,48,58,0
Long Stay,Internet,RoundTrip,Australia,2,17,22,0
Long Stay,Internet,RoundTrip,Australia,3,37,22,0
Long Stay,Internet,RoundTrip,Australia,6,76,222,0
Long Stay,Internet,RoundTrip,Australia,2,126,155,0
Long Stay,Internet,RoundTrip,Australia,5,32,141,0
Long Stay,Internet,RoundTrip,Australia,5,67,18,0
Long Stay,Internet,RoundTrip,Australia,4,64,236,0
Long Stay,Internet,RoundTrip,Australia,6,56,179,0
Long Stay,Mobile,RoundTrip,Australia,7,114,26,0
Long Stay,Internet,RoundTrip,Australia,4,19,103,0
Long Stay,Internet,RoundTrip,China,1,43,47,0
Long Stay,Internet,RoundTrip,India,1,43,56,0
Long Stay,Internet,RoundTrip,Australia,5,9,19,0
Long Stay,Internet,RoundTrip,Australia,3,206,21,0
Long Stay,Internet,RoundTrip,Australia,4,120,43,1
Long Stay,Internet,RoundTrip,India,2,423,23,0
Long Stay,Internet,RoundTrip,India,2,31,21,1
Long Stay,Internet,RoundTrip,Australia,7,94,52,0
Long Stay,Mobile,RoundTrip,Australia,1,3,30,0
Long Stay,Internet,RoundTrip,Australia,7,20,103,0
Long Stay,Internet,RoundTrip,Australia,4,50,26,0
Long Stay,Internet,RoundTrip,Australia,5,70,29,0
Long Stay,Internet,RoundTrip,Australia,2,214,20,0
Long Stay,Internet,RoundTrip,Australia,2,59,71,1
Long Stay,Internet,RoundTrip,India,5,221,29,0
Long Stay,Mobile,RoundTrip,Australia,3,257,19,0
Long Stay,Internet,RoundTrip,Australia,1,17,89,0
Long Stay,Internet,RoundTrip,Australia,4,9,80,0
Long Stay,Internet,RoundTrip,Australia,2,50,247,1
Long Stay,Mobile,RoundTrip,India,7,9,27,0
Long Stay,Internet,RoundTrip,New Zealand,5,1,31,0
Short Stay,Internet,RoundTrip,Australia,5,2,1,0
Long Stay,Internet,RoundTrip,Australia,2,54,29,0
Long Stay,Internet,RoundTrip,Australia,6,99,252,0
Long Stay,Internet,RoundTrip,Australia,5,76,29,0
Long Stay,Internet,RoundTrip,Australia,4,50,30,1
Long Stay,Internet,RoundTrip,Australia,5,126,57,0
Long Stay,Internet,RoundTrip,Australia,5,21,20,0
Long Stay,Internet,RoundTrip,Australia,1,75,32,1
Long Stay,Internet,RoundTrip,Australia,1,23,88,1
Long Stay,Internet,RoundTrip,Australia,2,2,37,0
Long Stay,Internet,RoundTrip,Australia,4,71,29,0
Long Stay,Internet,RoundTrip,Australia,6,83,41,0
Long Stay,Internet,RoundTrip,Australia,2,134,20,0
Long Stay,Internet,RoundTrip,Australia,1,64,26,0
Long Stay,Internet,RoundTrip,United States,5,0,21,0
Long Stay,Internet,RoundTrip,India,3,30,74,0
Long Stay,Internet,RoundTrip,Australia,6,121,59,0
Long Stay,Internet,RoundTrip,India,4,64,23,0
Long Stay,Internet,RoundTrip,Australia,7,24,25,0
Long Stay,Internet,RoundTrip,Australia,3,56,17,0
Long Stay,Internet,RoundTrip,Australia,3,66,23,0
Long Stay,Mobile,RoundTrip,India,1,166,36,0
Long Stay,Internet,RoundTrip,Australia,5,104,18,0
Long Stay,Internet,RoundTrip,India,1,59,36,1
Long Stay,Internet,RoundTrip,Australia,2,57,32,0
Long Stay,Internet,RoundTrip,India,4,92,198,0
Long Stay,Internet,RoundTrip,India,5,21,71,0
Long Stay,Internet,RoundTrip,Australia,6,45,21,0
Long Stay,Internet,RoundTrip,India,7,163,24,0
Long Stay,Internet,RoundTrip,Australia,2,54,364,0
Long Stay,Internet,RoundTrip,Australia,3,35,25,0
Long Stay,Internet,RoundTrip,Australia,4,15,37,0
Long Stay,Internet,RoundTrip,Australia,2,23,173,0
Long Stay,Internet,RoundTrip,India,1,1,17,0
Long Stay,Internet,RoundTrip,Australia,2,162,24,0
Long Stay,Internet,RoundTrip,India,7,95,30,0
Long Stay,Internet,RoundTrip,Australia,6,55,65,0
Long Stay,Internet,RoundTrip,Australia,7,36,89,0
Long Stay,Internet,RoundTrip,Australia,1,77,66,0
Long Stay,Internet,RoundTrip,Australia,6,191,17,0
Long Stay,Internet,RoundTrip,India,1,115,17,0
Long Stay,Internet,RoundTrip,Indonesia,4,137,55,0
Long Stay,Internet,RoundTrip,India,7,40,155,0
Long Stay,Internet,RoundTrip,Australia,2,49,19,0
Long Stay,Internet,RoundTrip,United Arab Emirates,5,4,20,0
Long Stay,Internet,RoundTrip,Australia,4,14,44,0
Long Stay,Mobile,RoundTrip,Australia,4,170,19,0
Long Stay,Internet,RoundTrip,United Kingdom,3,7,86,0
Long Stay,Internet,RoundTrip,Australia,1,43,20,0
Long Stay,Internet,RoundTrip,Australia,1,143,33,0
Long Stay,Internet,RoundTrip,India,3,36,37,0
Long Stay,Internet,RoundTrip,Australia,2,44,23,0
Long Stay,Internet,RoundTrip,Australia,5,68,267,1
Long Stay,Internet,RoundTrip,Australia,1,23,22,0
Long Stay,Internet,RoundTrip,Australia,5,28,18,0
Long Stay,Internet,RoundTrip,India,1,7,74,0
Long Stay,Internet,RoundTrip,Australia,7,166,30,0
Long Stay,Internet,RoundTrip,Australia,7,46,58,1
Long Stay,Internet,RoundTrip,Australia,2,52,351,0
Long Stay,Internet,RoundTrip,Oman,4,32,57,1
Long Stay,Internet,RoundTrip,Australia,3,46,19,0
Long Stay,Internet,RoundTrip,Australia,1,33,20,0
Long Stay,Internet,RoundTrip,Australia,5,7,176,0
Long Stay,Internet,RoundTrip,Australia,2,10,17,1
Long Stay,Internet,RoundTrip,Australia,1,32,169,0
Long Stay,Internet,RoundTrip,Australia,4,99,20,0
Long Stay,Internet,RoundTrip,United States,5,0,21,0
Long Stay,Internet,RoundTrip,Australia,1,102,18,0
Long Stay,Mobile,RoundTrip,India,5,105,27,0
